listings.id,listings.host_id,listings.property_type,listings.room_type,listings.accommodates,listings.price,listings.security_deposit,listings.cleaning_fee,listings.guests_included,listings.extra_people,listings.minimum_nights,listings.availability_365,listings.cancellation_policy,listings.neighborhood_id
5490358,22146713,P1,R1,4,150,300,60,2,20,2,288,C1,2212
7634638,22146713,P1,R1,3,80,300,40,2,20,2,185,C1,2212
11095683,19960490,P1,R1,2,110,500,40,1,0,2,32,C3,2212
8898236,5729179,P1,R1,3,89,500,35,2,10,1,315,C1,2212
497821,2457817,P1,R1,3,108,400,25,1,0,3,364,C1,2212
2531035,12960892,P1,R2,2,105,100,15,1,0,1,179,C1,2212
619611,2785668,P1,R1,8,320,700,60,5,20,3,293,C1,2212
619577,2785668,P1,R2,5,60,100,15,1,30,1,309,C1,2212
4677561,24191486,P1,R1,4,100,500,60,1,0,7,167,C2,2212
11580464,61219974,P1,R1,3,99,199,58,1,0,1,281,C1,2212
7428883,38912028,P1,R1,2,45,150,15,1,0,3,72,C2,2212
13012912,71798081,P1,R1,3,100,500,50,1,0,3,247,C2,2212
3450265,17389579,P1,R1,2,75,350,50,1,0,4,321,C1,2212
5999409,26988164,P1,R1,4,301,800,60,1,0,2,263,C3,2212
13968701,83272846,P1,R1,4,150,200,60,1,0,7,360,C3,2212
15919702,45123125,P1,R1,5,185,350,50,1,0,7,302,C3,2212
1671066,8846894,P1,R1,2,180,250,20,2,20,1,235,C1,2212
2761237,14121627,P1,R2,2,69,220,18,1,20,3,353,C1,2212
13995798,16245821,P1,R1,2,120,200,40,1,0,3,9,C2,2212
965595,5264772,P4,R2,2,76,200,30,1,30,2,364,C2,2212
16167164,31704872,P1,R1,2,58,100,5,1,0,1,133,C3,2212
8723885,45786627,P1,R1,2,50,120,35,1,0,1,206,C1,2212
15369173,461895,P1,R1,2,62,150,20,1,0,2,75,C2,2212
8969624,14316904,P1,R1,2,60,300,20,1,0,2,28,C3,2212
16022541,104208752,P1,R1,4,150,300,70,1,0,2,25,C2,2212
13861979,76558785,P2,R1,4,125,500,15,3,0,2,50,C3,2212
4303196,22336884,P1,R1,2,160,500,50,1,0,2,350,C1,2212
4203155,2475096,P1,R1,2,70,500,35,1,0,2,346,C2,2212
8128805,42924703,P1,R1,2,95,400,45,1,0,5,273,C2,2212
17698227,31570681,P1,R1,4,90,300,20,1,0,2,22,C2,2212
15608918,100630003,P1,R1,3,150,500,60,1,0,1,31,C1,2212
17106766,603349,P1,R1,4,79,500,30,1,0,2,234,C1,2212
6825100,1409147,P1,R1,2,85,550,45,1,10,2,307,C2,2212
147375,712268,P1,R1,3,80,800,40,1,0,1,365,C2,2212
2275823,11620333,P1,R1,2,96,250,20,1,0,2,363,C1,2212
5736248,9822086,P1,R1,2,95,500,20,1,0,1,181,C2,2212
3179689,16122382,P1,R1,2,54,440,60,1,0,6,365,C2,2212
8606572,30167490,P1,R2,4,80,500,20,2,80,2,294,C3,2212
13185347,73762966,P1,R1,2,90,300,50,1,0,3,52,C1,2212
5092302,26305777,P1,R1,3,87,300,39,1,0,2,266,C2,2212
16917029,13917351,P1,R1,3,79,700,22,1,0,2,145,C2,2212
1277299,6952166,P1,R1,6,200,300,30,4,20,5,330,C1,2212
3770427,18917558,P1,R1,2,65,90,30,1,0,2,229,C1,2212
11362042,12858633,P1,R2,3,60,100,30,2,30,1,24,C1,2212
306815,1404407,P1,R1,4,145,100,49,1,0,4,216,C1,2212
2718215,13910531,P1,R1,2,55,450,40,1,0,3,313,C1,2212
604476,2175694,P1,R1,4,90,100,20,1,0,1,274,C3,2212
9629713,19057716,P1,R1,2,86,300,15,2,20,2,51,C1,2212
13538521,77873102,P1,R1,2,70,250,30,1,0,4,34,C1,2212
5677891,26340233,P1,R1,2,80,200,20,1,0,2,38,C1,2212
12749889,53701116,P1,R1,6,600,750,50,1,0,3,358,C3,2212
17119234,8608106,P1,R1,3,80,300,30,2,30,2,41,C1,2212
13628330,33176005,P1,R1,3,100,200,10,1,0,1,54,C1,2212
2610162,13368008,P1,R1,2,70,250,10,1,0,2,2,C2,2212
7193878,1251704,P1,R1,6,200,400,100,1,0,1,302,C1,69
5009751,10961046,P1,R1,4,259,500,129,1,0,7,225,C1,69
2069589,10961046,P1,R1,4,204,500,129,1,0,5,178,C1,69
5032327,10961046,P1,R1,4,204,500,98,1,0,5,320,C1,69
5440025,10961046,P1,R1,5,180,500,98,1,0,5,217,C1,69
5009594,10961046,P1,R1,4,179,500,98,1,0,5,314,C1,69
11035790,33889201,P1,R1,4,195,495,75,1,0,5,0,C1,69
11286613,33889201,P1,R1,4,230,495,95,1,0,6,0,C1,69
7961028,41897306,P1,R1,4,249,400,30,1,0,2,365,C1,69
11956385,55918926,P1,R1,6,309,450,50,2,12,2,0,C1,69
5408640,28038094,P1,R1,6,215,350,40,1,0,2,61,C1,69
5044935,25727709,P1,R1,6,215,500,70,1,0,3,253,C1,69
5564458,25727709,P1,R1,4,165,500,70,1,0,3,184,C1,69
9292216,29024847,P1,R1,4,110,200,55,1,0,2,282,C1,69
11918212,5046349,P1,R2,3,58,70,12,1,12,2,128,C2,69
55706,211108,P1,R1,7,250,200,100,4,20,3,34,C1,69
7754753,2900610,P1,R1,4,170,300,89,4,25,2,242,C1,69
3492376,9031605,P1,R1,2,170,350,100,2,35,3,293,C1,69
7342350,9031605,P1,R1,4,450,850,100,4,35,3,338,C1,69
6709965,26194333,P1,R1,3,120,150,50,2,15,2,67,C1,69
8593897,20223429,P1,R1,4,200,200,50,4,0,2,302,C1,69
13299063,12318780,P1,R1,5,250,500,40,2,20,2,46,C1,69
10735129,15953690,P1,R1,5,125,200,45,3,30,2,185,C1,69
12596614,26627545,P1,R1,6,229,250,25,2,10,1,163,C1,69
3892815,2505032,P1,R2,2,121,800,24,1,20,3,0,C1,69
5790251,1151284,P1,R2,2,38,250,15,1,15,3,0,C2,69
11728379,62227587,P1,R1,5,220,500,60,2,25,1,304,C1,69
12881402,20738164,P1,R1,8,650,800,190,5,20,14,232,C1,69
9890269,50877366,P1,R2,2,60,150,20,1,15,1,135,C1,69
8745969,45878714,P1,R1,3,145,300,50,2,20,3,84,C1,69
8059750,1261518,P1,R2,2,58,100,25,1,0,1,51,C2,69
12969010,2831942,P1,R1,2,85,300,40,1,10,2,28,C1,69
6558049,34298617,P1,R1,4,110,350,56,2,15,1,317,C2,69
361492,1251704,P1,R1,4,140,200,60,1,0,1,304,C1,2209
1385684,1251704,P1,R1,3,140,200,60,1,0,1,317,C1,2209
1220595,6657704,P1,R1,2,90,300,50,2,40,3,267,C1,2209
4221417,13022412,P1,R1,3,75,400,40,3,20,1,143,C1,2209
9485892,3972699,P1,R1,6,140,100,59,2,10,2,298,C1,2209
12278978,66160040,P1,R1,2,140,500,45,1,0,3,332,C1,2209
544518,1720172,P1,R1,3,129,390,59,2,10,2,277,C1,2209
14411098,7612270,P1,R1,8,200,500,70,6,15,2,178,C2,2209
12118798,7612270,P1,R1,2,200,300,30,1,0,2,209,C2,2209
9292047,23025598,P1,R1,2,142,500,80,1,0,5,163,C1,2209
580592,2856941,P1,R1,4,160,450,70,2,15,4,322,C1,2209
10160251,12984381,P1,R1,6,228,800,209,1,0,4,65,C1,2209
14905722,1112584,P1,R1,2,70,200,30,1,0,30,82,C3,2209
3023839,1112584,P1,R1,4,108,300,30,1,0,3,95,C1,2209
937399,1112584,P1,R1,4,105,200,40,1,0,3,133,C1,2209
4677624,656386,P1,R1,4,373,400,100,4,0,3,157,C1,2209
672469,656386,P1,R1,4,195,200,100,1,0,3,224,C1,2209
1158019,656386,P1,R1,3,149,200,85,1,0,4,121,C1,2209
409618,656386,P1,R1,1,146,200,90,1,0,4,344,C1,2209
501192,656386,P1,R1,3,146,200,75,1,0,4,280,C1,2209
1346665,656386,P1,R1,2,57,200,70,1,0,60,319,C1,2209
180627,656386,P1,R1,6,220,200,100,1,0,4,284,C1,2209
5621156,23867665,P1,R1,3,70,150,100,1,0,1,365,C1,2209
16789003,9590278,P1,R1,2,60,700,40,1,0,4,95,C1,2209
13780689,27997930,P1,R1,4,187,281,23,2,0,3,300,C2,2209
2827224,3943828,P1,R1,6,225,500,50,1,0,3,93,C1,2209
1658644,3943828,P1,R1,4,150,500,50,1,0,3,283,C1,2209
11455193,2575917,P1,R1,4,249,938,141,1,0,5,294,C1,2209
8390122,2575917,P1,R1,6,374,469,141,4,37,5,291,C1,2209
11053172,51567288,P1,R1,2,110,300,30,2,15,2,11,C2,2209
2760689,11593703,P1,R1,2,60,250,35,1,0,3,349,C2,2209
9689031,11593703,P1,R1,4,153,400,60,1,0,3,318,C2,2209
2817934,10574661,P1,R1,4,160,300,70,2,0,4,322,C1,2209
16540292,50978178,P1,R1,4,149,400,20,1,0,1,177,C2,2209
15448497,27623881,P1,R1,6,200,200,50,1,0,4,54,C1,2209
17861611,117741541,P1,R1,2,60,150,30,1,0,3,303,C2,2209
6752391,9068866,P1,R1,3,100,300,60,1,0,2,14,C1,2209
17606706,107152375,P1,R1,2,105,150,21,1,0,3,81,C1,2209
7575659,39352838,P1,R1,3,114,350,10,2,12,2,344,C1,2209
8449897,39352838,P1,R1,2,65,300,20,1,5,5,349,C1,2209
7631538,39352838,P1,R1,6,237,500,25,3,20,3,236,C1,2209
7630420,39352838,P1,R1,5,129,600,30,4,15,3,202,C1,2209
9628819,23940123,P1,R1,2,165,400,30,1,0,3,94,C2,2209
15522493,19771334,P1,R1,2,85,200,10,1,0,2,143,C3,2209
14600873,674521,P1,R1,6,199,200,170,2,45,1,273,C1,2209
17375684,674521,P1,R1,3,99,200,90,2,0,3,285,C1,2209
4661278,24119923,P1,R1,3,60,100,50,2,0,3,77,C3,2209
3623582,18127526,P1,R1,4,390,800,50,4,40,2,252,C2,2209
3349465,4773513,P1,R1,2,85,200,40,1,0,3,158,C1,2209
6818759,3038685,P1,R1,4,140,300,40,4,20,3,153,C1,2209
2144244,7642792,P1,R1,3,135,500,72,1,0,2,365,C1,2209
14242208,12982157,P1,R1,2,93,200,45,1,0,3,0,C1,2209
17261904,102485302,P5,R1,4,80,200,45,2,10,2,75,C2,2209
6844262,4777697,P1,R1,4,150,300,44,4,20,3,154,C1,2209
11529785,60805536,P1,R1,2,80,200,25,1,0,1,15,C2,2209
2662559,13625105,P1,R1,2,160,500,85,1,0,4,222,C2,2209
2068152,10578000,P1,R1,4,130,500,40,2,10,3,81,C3,2209
3362394,16963150,P1,R1,2,100,200,20,2,20,3,54,C2,2209
8532860,4574124,P1,R1,5,120,150,80,2,0,3,337,C1,2209
6037545,27310698,P1,R1,4,355,650,28,1,0,3,214,C1,2209
11877414,62397893,P1,R1,3,131,200,70,1,0,5,286,C1,2209
11876936,62397893,P1,R1,4,145,200,75,1,0,4,248,C1,2209
11731843,62397893,P1,R1,4,135,200,50,1,0,4,309,C1,2209
11840980,62397893,P1,R1,2,130,200,75,1,0,4,282,C1,2209
4025831,152242,P1,R1,3,148,450,60,1,0,1,365,C1,2209
157524,152242,P1,R1,6,244,500,60,1,0,3,289,C1,2209
4541191,152242,P1,R1,4,225,500,50,1,0,2,365,C1,2209
917488,152242,P1,R1,6,210,500,60,1,0,5,313,C1,2209
999661,152242,P1,R1,6,215,750,70,1,0,3,292,C1,2209
1014961,152242,P1,R1,5,160,500,55,1,0,3,365,C1,2209
6834470,35805768,P1,R1,2,60,300,30,1,0,4,63,C1,2209
10010348,1322370,P1,R1,4,155,300,10,1,0,3,248,C1,2209
5939643,30829889,P1,R1,2,78,200,30,1,0,3,281,C1,2209
11335198,30829889,P1,R1,4,110,300,40,1,0,2,88,C1,2209
14962658,67879895,P1,R1,4,100,100,55,1,0,1,0,C1,2209
455235,2262663,P1,R1,3,130,300,50,2,15,5,73,C1,2209
11586386,34384132,P1,R2,2,70,100,15,1,10,3,50,C1,2209
1328557,7209573,P1,R1,2,115,650,60,1,0,3,130,C1,2209
727757,3771652,P1,R1,4,129,188,91,3,0,2,202,C2,2209
14851998,52747859,P1,R1,2,130,500,72,1,0,3,293,C1,2209
13852706,52747859,P1,R1,3,135,500,72,1,0,3,324,C1,2209
8181862,43165461,P1,R1,1,60,400,40,1,0,4,74,C3,2209
4952030,19424281,P1,R1,2,125,300,30,1,0,3,35,C2,2209
490817,2160901,P1,R1,4,129,300,42,2,10,2,301,C1,2209
557051,2738836,P1,R1,4,145,300,40,4,20,5,293,C2,2209
2625402,9614129,P1,R1,2,160,500,65,1,0,2,303,C1,2209
12059547,4917578,P1,R1,2,80,300,50,2,10,5,0,C2,2209
14598608,288574,P1,R1,2,130,300,45,1,0,4,116,C1,2209
1184974,287866,P1,R1,2,50,100,25,1,12,1,67,C2,2209
3636647,6792,P1,R1,3,189,300,50,2,10,4,22,C1,2209
12487879,6792,P1,R1,4,199,300,50,3,10,4,21,C1,2209
686090,1466866,P1,R1,2,71,300,45,1,0,3,308,C1,2209
680096,1466866,P1,R1,2,75,350,50,1,0,3,318,C1,2209
7847282,25624153,P1,R1,2,78,400,30,1,0,3,315,C1,2209
73128,261483,P1,R1,3,120,300,50,2,10,3,320,C1,2209
4868040,25039851,P1,R1,2,145,500,40,1,0,4,291,C1,2209
12977655,22712423,P1,R1,4,310,500,100,1,0,3,57,C1,2209
15493178,46464178,P1,R1,2,120,200,15,2,0,3,360,C3,2209
1292834,7030038,P1,R1,2,49,250,30,1,0,1,201,C1,2209
5963510,6168421,P1,R1,4,134,500,50,2,10,1,362,C1,2209
7876758,21886333,P1,R1,3,55,500,50,1,0,3,25,C1,2209
13086480,72626943,P1,R1,4,94,536,26,2,15,1,23,C1,2209
12140244,6301981,P1,R1,4,225,600,75,3,25,1,363,C1,2209
12290720,8983480,P1,R1,2,45,250,20,1,0,2,11,C1,2209
504933,2334128,P1,R2,1,34,100,15,1,0,3,126,C1,2209
470446,2334128,P1,R2,2,44,100,15,1,13,2,305,C1,2209
14065891,49237581,P1,R1,3,138,500,72,1,0,3,180,C1,2209
16752544,50168187,P1,R1,4,150,500,60,2,10,4,343,C3,2209
255958,1345719,P1,R1,4,105,500,90,1,0,5,224,C1,2209
15290292,9826429,P1,R1,2,170,300,50,1,0,7,45,C1,2209
16652904,2615151,P1,R1,2,75,100,50,1,0,2,207,C1,2209
13108969,24652509,P1,R1,4,90,200,30,1,0,1,188,C1,2209
17259549,90355388,P1,R1,2,100,150,50,1,0,2,75,C2,2209
14939842,93985278,P1,R1,4,110,100,10,2,10,2,327,C1,2209
608803,2333311,P1,R1,2,95,95,15,1,0,1,365,C1,2209
1576302,7330813,P1,R1,6,220,400,50,4,40,3,16,C2,2209
3690365,18785474,P1,R1,2,80,250,25,1,0,2,307,C1,2209
924904,3917827,P1,R1,4,183,300,50,2,5,7,325,C2,2209
4805327,3763984,P1,R1,2,290,500,125,1,0,2,365,C1,2209
4074436,3763984,P1,R1,3,290,500,125,1,0,2,363,C1,2209
12699694,69029737,P1,R1,3,80,500,30,2,5,3,291,C2,2209
975997,5005701,P3,R1,3,131,201,50,2,19,3,299,C1,2209
5654383,12347031,P1,R1,3,100,85,30,1,0,2,295,C1,2209
9968597,51225885,P4,R2,2,92,300,20,1,0,2,166,C1,2209
11181060,3828651,P1,R1,4,105,300,40,2,15,3,345,C1,2209
11182916,3828651,P1,R1,4,105,300,40,2,15,3,325,C1,2209
5740926,9626617,P1,R1,4,125,150,40,3,0,5,82,C2,2209
11165535,10385783,P1,R1,2,69,200,30,1,0,4,130,C1,2209
882500,1998822,P1,R1,6,160,300,60,1,0,3,290,C1,2209
12648232,210114,P1,R1,4,134,500,45,1,0,2,313,C1,2209
15190152,24110319,P1,R1,4,200,300,170,2,0,5,107,C1,2209
585174,2003104,P1,R1,6,244,469,61,1,0,2,0,C1,2209
5254842,27199236,P1,R2,2,49,150,12,1,10,2,128,C1,2209
11307030,4045824,P1,R1,2,75,300,68,1,0,1,101,C1,2209
1469328,2367078,P1,R1,3,140,250,30,1,0,5,49,C1,2209
2208388,3885095,P1,R1,4,200,400,60,2,40,3,156,C2,2209
13721915,16528606,P1,R1,2,55,100,6,1,0,3,14,C3,2209
15395264,37130151,P1,R1,4,130,400,50,1,0,2,279,C1,2209
1862944,3499660,P1,R1,3,100,200,30,2,20,2,240,C1,2209
6802187,29671382,P1,R1,5,149,100,30,1,0,1,285,C1,2209
10532026,5182142,P1,R1,5,150,750,80,2,10,3,361,C3,2209
14243415,86659441,P1,R1,2,85,100,10,1,0,1,350,C1,2209
12617969,64314951,P1,R1,2,120,200,30,1,0,2,0,C2,2209
14219996,3279043,P1,R1,2,65,200,20,1,0,1,0,C2,2209
10798782,55890801,P1,R1,3,180,450,35,2,5,5,250,C2,2209
214046,438828,P1,R1,4,195,400,50,1,0,4,262,C1,2209
6085209,31582297,P1,R1,2,120,400,45,2,10,3,265,C2,2209
17486047,1137439,P1,R1,4,195,400,40,1,0,4,228,C1,2209
15728979,1137439,P1,R1,4,95,300,40,2,20,4,222,C1,2209
13456644,16275604,P1,R2,2,100,150,30,1,0,2,51,C2,2209
14547910,10795586,P1,R1,2,90,100,30,1,0,4,82,C1,2209
14676434,299588,P1,R1,4,110,100,40,1,0,3,338,C2,2209
13181852,72532765,P1,R1,2,57,150,15,1,0,4,0,C3,2209
522864,2571310,P1,R1,6,150,500,65,4,35,2,265,C1,2209
2466348,12611825,P1,R1,4,75,150,60,2,5,3,173,C1,2209
4828631,24801047,P1,R1,2,128,150,40,1,8,3,330,C2,2209
8872163,39927172,P1,R1,4,295,500,60,1,0,4,273,C1,2209
11599869,61374874,P1,R1,3,146,200,50,1,0,4,297,C1,2209
602805,2982966,P5,R1,4,200,500,50,4,50,2,62,C1,2209
12086383,26572788,P1,R2,1,34,150,10,1,0,1,0,C2,2209
1432904,433954,P1,R1,4,299,200,100,2,10,3,64,C2,2209
8250328,27950284,P1,R1,2,165,250,50,1,0,3,46,C2,2209
9264176,23078835,P1,R1,2,70,500,50,1,0,20,237,C1,2209
1715212,8516112,P1,R1,2,125,100,25,1,0,7,362,C1,2209
13769907,4572590,P1,R1,2,60,250,20,1,0,1,0,C1,2209
3670560,18572960,P1,R1,5,202,400,80,1,30,3,202,C1,2209
8949356,46777195,P5,R1,4,119,399,50,1,0,2,322,C1,2209
2053760,10521094,P1,R1,3,60,250,10,2,20,2,342,C2,2209
9195964,4128330,P1,R1,4,95,300,20,1,15,3,128,C2,2209
11494642,31456082,P1,R1,2,55,500,25,1,5,3,123,C2,2209
1205252,2354584,P1,R2,2,75,300,40,1,25,3,365,C1,2209
965365,5263590,P1,R1,2,75,300,35,1,0,4,346,C2,2209
7769347,28040954,P1,R1,2,100,400,30,1,0,1,365,C2,2209
12333871,27269491,P1,R1,4,125,500,40,2,10,2,0,C1,2209
2023774,10399917,P1,R1,4,140,300,40,1,0,2,133,C1,2209
872506,4603407,P1,R1,4,90,300,50,1,0,3,0,C1,2209
4739664,24468671,P1,R1,4,155,400,35,4,30,3,258,C2,2209
1852465,9673539,P1,R1,4,235,800,50,1,0,2,263,C2,2209
11563663,41565619,P1,R1,2,50,500,20,1,0,15,90,C2,2209
17038449,41131293,P1,R1,2,72,300,40,1,0,4,254,C1,2209
3514628,5819201,P1,R1,2,150,300,40,1,0,3,348,C3,2209
11542125,57493223,P1,R1,3,89,500,30,1,0,1,365,C3,2209
11135374,57493223,P1,R1,8,230,500,40,1,20,1,311,C3,2209
3816018,19621950,P1,R1,3,140,200,20,2,20,3,103,C2,2209
15693775,28644410,P1,R1,2,115,300,40,1,0,2,307,C3,2209
648659,2771748,P1,R1,5,170,150,80,3,10,5,15,C1,2209
515111,2537003,P1,R1,4,155,400,40,1,0,3,73,C2,2209
549941,2694418,P1,R1,3,89,300,20,2,30,3,247,C3,2209
7039708,24326098,P1,R1,4,109,399,29,2,10,2,262,C1,2209
4739707,24468933,P1,R1,4,125,200,30,2,7,2,67,C2,2209
2506321,12408981,P1,R1,2,95,600,80,1,0,7,171,C1,2209
554287,2724942,P1,R1,4,147,700,50,2,15,5,304,C1,2209
1051141,5786745,P1,R1,6,300,900,60,4,40,2,37,C2,2209
13917816,870721,P1,R2,2,50,100,20,1,5,1,43,C2,2209
11955060,2510148,P1,R2,2,60,150,25,2,10,1,0,C1,2209
13557376,77951661,P1,R1,2,65,85,25,1,0,1,85,C3,2209
16378434,23263766,P1,R1,3,155,400,50,1,0,2,44,C2,2209
17152135,40377710,P1,R1,3,80,300,30,1,0,2,16,C2,2209
2201318,6337903,P1,R1,3,129,750,49,2,47,4,304,C1,2209
4472429,22818242,P1,R1,2,85,180,30,2,0,2,148,C1,2209
5987969,8217701,P1,R1,2,85,200,20,1,0,5,22,C2,2209
11936339,10371285,P1,R1,3,120,200,30,1,0,2,162,C1,2209
10241236,51309804,P1,R1,6,200,500,45,4,0,1,67,C3,2209
3816684,19626022,P1,R1,6,230,400,50,4,20,4,155,C2,2209
5900784,2571131,P1,R1,2,100,300,20,1,0,4,215,C1,2209
14158256,40466401,P1,R1,3,75,150,19,1,0,2,0,C2,2209
9646898,5150356,P1,R1,2,136,273,64,1,13,4,34,C2,2209
1066813,5852426,P1,R1,4,90,300,25,2,15,2,261,C2,2209
1300147,6620975,P1,R1,2,79,150,10,1,0,3,62,C2,2209
185399,889873,P2,R1,3,95,300,35,2,10,2,202,C1,2209
17944541,1026531,P1,R1,2,149,300,40,1,0,4,32,C1,2209
550225,746390,P1,R1,2,75,200,25,1,0,1,323,C1,2209
5313028,4503407,P1,R1,2,100,300,15,1,0,2,354,C2,2209
561819,2762562,P1,R1,2,87,200,10,1,0,5,16,C3,2209
230380,1203884,P1,R2,2,70,700,35,1,0,1,346,C3,2209
16842524,112133619,P5,R1,4,120,150,30,1,0,1,334,C2,2209
1027273,5654118,P1,R1,2,67,500,40,1,0,5,305,C3,2209
10197138,19673023,P1,R1,2,130,350,40,3,0,1,364,C1,2209
13544701,50846033,P1,R1,4,240,300,50,1,0,1,179,C1,2209
13070412,6193031,P1,R1,3,85,200,30,1,10,1,356,C3,2209
1258478,6854180,P1,R1,4,85,500,55,1,20,3,224,C2,2209
13547525,29821347,P1,R1,4,50,500,50,2,10,2,286,C1,2209
6720898,10234212,P5,R1,4,100,500,45,2,15,2,54,C1,2209
15140469,96013675,P1,R1,2,125,200,25,1,0,3,25,C1,2209
7409609,38823344,P1,R1,5,145,500,45,1,0,4,113,C3,2209
15297086,3167207,P1,R1,2,68,600,15,1,0,2,354,C2,2209
12919448,70870812,P1,R1,2,95,900,30,1,0,2,137,C2,2209
5670623,17541446,P1,R1,2,110,200,30,1,0,2,365,C1,2209
13855487,6472457,P1,R1,1,47,100,10,1,20,2,1,C3,2209
9582570,49603759,P1,R1,4,85,300,60,2,15,3,18,C1,2209
2556386,13088895,P1,R1,2,59,200,10,1,0,3,277,C2,2209
251574,183601,P1,R1,2,220,281,94,1,0,4,296,C1,2209
3402526,17160049,P1,R1,4,130,300,50,1,0,6,58,C2,2209
6421927,30583681,P1,R1,4,129,200,70,2,20,2,279,C1,2209
9946352,6584525,P1,R1,6,169,300,60,4,10,4,240,C1,2209
106738,912796,P1,R1,4,98,396,68,2,19,3,307,C4,2209
2049756,10505830,P1,R1,2,120,500,30,1,0,3,185,C1,2209
16061883,336996,P1,R1,3,80,400,50,1,0,5,231,C3,2209
9762600,23540032,P1,R1,2,82,100,25,1,0,2,294,C2,2209
702541,3606324,P1,R1,2,80,900,80,2,25,5,302,C2,2209
8491473,12498504,P1,R2,2,110,500,20,1,0,3,286,C2,2209
786714,2517069,P1,R1,4,135,350,40,2,10,3,304,C1,2209
17682143,12803749,P1,R1,2,75,800,30,1,0,1,334,C2,2209
11695472,3421466,P1,R1,3,140,300,70,3,15,5,6,C1,2209
477031,1717448,P1,R1,3,164,281,70,3,14,4,333,C1,2209
17489523,31573512,P1,R1,2,133,600,60,1,0,3,233,C1,2209
6339124,8590740,P1,R1,5,160,300,60,2,15,2,264,C2,2209
2027859,2359528,P1,R1,6,290,500,50,4,0,3,33,C1,2209
3230391,988537,P1,R1,4,85,350,20,2,20,2,0,C2,2209
9900344,50915466,P1,R1,4,89,300,25,2,20,3,65,C1,2209
11470819,60227845,P1,R1,2,88,300,30,1,0,3,125,C1,2209
8300760,23769951,P1,R1,4,105,500,30,2,15,14,68,C2,2209
4674647,2124136,P1,R1,4,179,800,50,1,0,5,365,C1,2209
1401610,7532651,P1,R1,4,250,500,80,2,50,3,337,C1,2209
7643214,144931,P1,R1,4,170,450,45,2,0,3,61,C1,2209
992501,5449372,P1,R1,2,104,150,20,2,0,3,214,C2,2209
9852062,23063861,P1,R1,3,110,500,30,1,0,2,64,C2,2209
7254774,8026430,P1,R1,4,115,250,40,4,15,2,3,C2,2209
623042,3089139,P1,R1,2,150,400,40,2,0,2,361,C2,2209
2241059,11444908,P1,R1,2,83,500,30,1,0,45,294,C1,2209
1095577,485439,P1,R1,4,150,500,50,1,0,7,365,C1,2209
11382221,59689965,P1,R1,4,200,500,30,1,0,5,296,C2,2209
1783235,9360547,P1,R1,2,99,300,30,1,0,5,339,C2,2209
9493509,5729179,P1,R1,2,59,400,30,1,0,2,303,C1,2209
1886556,5729179,P1,R1,3,109,600,45,2,10,1,295,C1,2209
3790350,6199830,P1,R1,3,97,800,30,2,20,3,358,C2,2209
17825266,2264837,P1,R1,4,110,100,10,2,10,3,17,C2,2209
1918783,2604702,P1,R1,2,209,200,50,1,0,3,88,C1,2209
11026964,57223922,P1,R1,2,328,469,56,1,0,4,0,C1,2209
5291389,10215763,P1,R1,4,130,200,20,1,0,2,261,C2,2209
12846816,12427854,P1,R1,2,70,150,30,2,0,4,0,C3,2209
3120521,15368468,P1,R1,4,90,200,45,2,10,2,31,C2,2209
9943600,274602,P1,R1,4,94,200,30,1,0,2,305,C3,2209
6826644,35759655,P1,R1,2,90,400,40,1,0,4,237,C1,2209
3580774,7474189,P1,R1,2,100,356,61,1,0,2,94,C1,2209
13888999,10930724,P1,R1,4,220,600,50,1,0,3,89,C1,2209
4858294,19102107,P1,R3,1,43,250,20,1,0,1,89,C2,2209
10919314,56595779,P1,R1,4,130,500,40,1,0,2,284,C3,2209
782414,2365852,P1,R1,4,120,300,50,2,25,5,273,C1,2209
15555158,4252594,P1,R1,2,90,500,30,1,0,3,150,C2,2209
3175203,16101206,P1,R1,2,95,350,50,1,0,2,236,C2,2209
9656114,17562956,P1,R1,2,85,500,18,2,20,1,76,C1,2209
1002658,5511882,P1,R1,2,75,150,20,2,20,1,355,C1,2209
13563111,3538121,P1,R1,2,69,150,15,1,0,4,70,C2,2209
463726,2296121,P1,R1,4,340,500,90,1,0,2,294,C2,2209
7519944,16797774,P1,R1,2,115,600,20,1,0,2,344,C2,2209
6434780,13952593,P1,R1,6,120,500,60,3,0,4,76,C1,2209
14850248,20889739,P1,R1,2,90,600,20,1,0,2,346,C1,2209
462846,2299880,P1,R1,4,142,500,30,2,20,3,361,C2,2209
4799979,9737939,P1,R1,4,280,400,60,2,15,4,258,C1,2209
16628781,6730150,P1,R1,2,60,100,40,1,0,3,160,C3,2209
15556273,73134630,P1,R1,4,135,250,45,2,15,2,239,C2,2209
5912003,30704011,P1,R1,2,140,800,40,2,70,4,269,C1,2209
617727,2865935,P1,R1,3,139,500,65,2,10,5,272,C1,2209
4836366,5711617,P1,R1,2,60,250,15,1,0,1,0,C1,2209
16803056,4779527,P1,R1,2,122,200,30,1,0,4,166,C3,2209
10506537,37855670,P1,R1,3,63,150,20,2,8,5,138,C2,2209
6845406,35869897,P1,R1,5,134,800,45,4,10,4,317,C1,2209
951238,5160740,P1,R1,2,140,500,39,1,0,3,365,C3,2209
3204858,1257224,P1,R1,4,105,200,35,2,20,2,264,C2,2209
7852926,41379613,P1,R1,4,102,469,70,1,0,1,298,C1,2209
4341041,22077115,P1,R1,4,80,300,15,1,10,2,225,C1,2209
